region,zone_ugc,same_code,name,lon,lat,operational,source_url
LM,LMZ366,092366,Lake Michigan from Point Betsie to Manistee MI 5NM offshore to Mid Lake,-86.6126,44.4722,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ521,092521,Green Bay south of line from Cedar River to Rock Island Passage and north of a line from Oconto WI to Little Sturgeon Bay WI,-87.3849,45.1417,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ522,092522,Green Bay south of line from Oconto WI to Little Sturgeon Bay WI,-87.8374,44.7263,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ541,092541,Rock Island Passage to Sturgeon Bay WI,-87.0044,45.1096,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ542,092542,Sturgeon Bay to Two Rivers WI,-87.4156,44.478,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ543,092543,Two Rivers to Sheboygan WI,-87.6041,44.0385,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ563,092563,Lake Michigan from Rock Island Passage to Sturgeon Bay WI 5NM offshore to mid lake,-86.7506,45.0499,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ565,092565,Lake Michigan from Sturgeon Bay to Two Rivers WI 5NM offshore to Mid Lake,-87.125,44.4666,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ567,092567,Lake Michigan from Two Rivers to Sheboygan WI 5NM offshore to Mid Lake,-87.2805,44.0158,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ643,092643,Sheboygan to Port Washington WI,-87.7158,43.6269,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ644,092644,Port Washington to North Point Light WI,-87.846,43.2113,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ645,092645,North Point Light to Wind Point WI,-87.7898,42.9159,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ646,092646,Wind Point WI to Winthrop Harbor IL,-87.7504,42.6346,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ669,092669,Lake Michigan from Sheboygan to Port Washington WI 5NM offshore to Mid Lake,-87.4084,43.6121,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ671,092671,Lake Michigan from Port Washington to North Point Light WI 5NM offshore to Mid Lake,-87.4569,43.2115,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ673,092673,Lake Michigan from North Point Light to Wind Point WI 5NM offshore to Mid Lake,-87.408,42.922,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ675,092675,Lake Michigan from Wind Point WI to Winthrop Harbor IL 5NM offshore to Mid Lake,-87.3717,42.6209,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ740,092740,Winthrop Harbor to Wilmette Harbor IL,-87.7446,42.2706,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ741,092741,Wilmette Harbor to Northerly Island IL,-87.5985,41.9775,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ742,092742,Northerly Island to Calumet Harbor IL,-87.5267,41.8035,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ743,092743,Calumet Harbor IL to Gary IN,-87.4154,41.7002,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ744,092744,Gary to Burns Harbor IN,-87.2505,41.6639,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ745,092745,Burns Harbor to Michigan City IN,-87.0489,41.7142,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ777,092777,Lake Michigan from Winthrop Harbor to Wilmette Harbor IL 5NM offshore to Mid Lake,-87.3547,42.2925,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ779,092779,Lake Michigan from Wilmette Harbor to Michigan City in 5NM offshore to Mid Lake,-87.249,41.9344,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ844,092844,St Joseph to South Haven MI,-86.4131,42.2652,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ845,092845,South Haven to Holland MI,-86.2738,42.5936,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ846,092846,Holland to Grand Haven MI,-86.2624,42.915,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ847,092847,Grand Haven to Whitehall MI,-86.3898,43.2337,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ848,092848,Whitehall to Pentwater MI,-86.5387,43.6026,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ849,092849,Pentwater to Manistee MI,-86.4861,44.0376,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ868,092868,Lake Michigan from Pentwater to Manistee MI 5NM offshore to Mid Lake,-86.7735,44.0176,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ870,092870,Lake Michigan from Whitehall to Pentwater MI 5NM offshore to Mid Lake,-86.8637,43.5947,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ872,092872,Lake Michigan from Grand Haven to Whitehall MI 5NM offshore to Mid Lake,-86.7736,43.2209,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ874,092874,Lake Michigan from Holland to Grand Haven MI 5NM offshore to Mid Lake,-86.6898,42.9157,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ876,092876,Lake Michigan from South Haven to Holland MI 5NM offshore to Mid lake,-86.6751,42.6143,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LM,LMZ878,092878,Lake Michigan from St Joseph to South Haven MI 5NM offshore to Mid Lake,-86.7191,42.303,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LH,LHZ345,093345,Straits of Mackinac within 5 nm of Mackinac Bridge including Mackinac Island,-84.7074,45.8143,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LH,LHZ346,093346,St Ignace to False Detour Channel,-84.1598,45.9258,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LH,LHZ347,093347,5NM East of Mackinac Bridge to Presque Isle Light MI including Bois Blanc Island,-84.0121,45.5605,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LH,LHZ348,093348,Presque Isle Light to Sturgeon Pt MI Including Thunder Bay National Marine Sanctuary,-83.2967,45.0534,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LH,LHZ349,093349,Sturgeon Pt to Alabaster MI,-83.3287,44.4073,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LH,LHZ361,093361,Lake Huron from 5NM east of Mackinac Bridge to Presque Isle Lt to the US/Canadian border beyond 5 NM from shore,-83.7873,45.6855,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LH,LHZ362,093362,Lake Huron from Presque Isle Lt. to Sturgeon Point MI 5NM off shore to US/Canadian border,-82.8753,45.1132,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LH,LHZ363,093363,Lake Huron from Sturgeon Point to Alabaster MI 5NM off shore to US/Canadian border,-82.7824,44.434,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LH,LHZ421,093421,Outer Saginaw Bay SW of Alabaster to Port Austin MI to Inner Saginaw Bay,-83.3371,44.0553,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LH,LHZ422,093422,Inner Saginaw Bay SW of Point Au Gres to Bay Port MI,-83.6984,43.8041,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LH,LHZ441,093441,Port Austin to Harbor Beach MI,-82.768,44.021,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LH,LHZ442,093442,Harbor Beach to Port Sanilac MI,-82.5522,43.6371,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LH,LHZ443,093443,Port Sanilac to Port Huron MI,-82.4642,43.2303,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LH,LHZ462,093462,Lake Huron from Port Austin to Harbor Beach 5NM Off Shore to the US/Canadian border,-82.4741,44.0317,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LH,LHZ463,093463,Lake Huron from Harbor Beach to Port Sanilac 5NM Off Shore to US/Canadian border,-82.3326,43.6476,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LH,LHZ464,093464,Lake Huron from Port Sanilac to Port Huron 5NM Off Shore to US/Canadian border,-82.3525,43.3144,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LC,LCZ422,094422,St. Clair River,-82.5095,42.7301,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LC,LCZ423,094423,Detroit River,-83.1305,42.1443,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LC,LCZ460,094460,Lake St. Clair Open Lake (U.S. Portion),-82.7663,42.5353,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ020,096020,Upper Niagara River and Buffalo Harbor,-78.9539,43.0288,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ040,096040,Ripley to Dunkirk NY,-79.5711,42.4063,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ041,096041,Dunkirk to Buffalo NY,-79.1221,42.6725,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ061,096061,Ripley to Buffalo NY extending from 5NM off shoreline to US-Canadian border,-79.5574,42.5298,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ142,096142,Maumee Bay to Reno Beach OH,-83.3176,41.7312,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ143,096143,Reno Beach to The Islands OH,-82.9436,41.6136,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ144,096144,The Islands to Vermilion OH,-82.6305,41.467,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ145,096145,Vermilion to Avon Point OH,-82.1865,41.5098,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ146,096146,Avon Point to Willowick OH,-81.7379,41.5731,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ147,096147,Willowick to Geneva-on-the Lake OH,-81.2272,41.8144,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ148,096148,Geneva-on-the-Lake to Conneaut OH,-80.7579,41.9555,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ149,096149,Conneaut OH to Ripley NY,-80.1656,42.1572,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ162,096162,Detroit River Lt. to Maumee Bay OH to Reno Beach OH beyond 5NM offshoreline to US-Canadian border,-83.1794,41.8442,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ163,096163,Reno Beach to The Islands OH beyond 5NM off shoreline to US-Canadian border,-82.9375,41.7277,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ164,096164,The Islands to Vermilion OH beyond 5 nm off shoreline to US-Canadian border,-82.4806,41.5902,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ165,096165,Vermilion to Avon Point OH beyond 5 nm off shoreline to US-Canadian border,-82.1741,41.6673,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ166,096166,Avon Point to Willowick OH beyond 5 nm off shoreline to US-Canadian border,-81.7482,41.7924,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ167,096167,Willowick to Geneva-on-the-Lake OH beyond 5NM off shoreline to US-Canadian border,-81.2345,42.0246,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ168,096168,Geneva-on-the-Lake to Conneaut OH beyond 5 nm off shoreline to US-Canadian border,-80.7617,42.1411,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ169,096169,Conneaut OH to Ripley NY beyond 5 nm off shoreline to US-Canadian border,-80.2503,42.2713,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LE,LEZ444,096444,Michigan Waters of Lake Erie from Detroit River to North Cape MI,-83.292,41.875,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LO,LOZ030,097030,Lower Niagara River,-79.0546,43.1912,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LO,LOZ042,097042,Niagara River to Hamlin Beach NY,-78.5269,43.3878,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LO,LOZ043,097043,Hamlin Beach to Sodus Bay NY,-77.4664,43.3341,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LO,LOZ044,097044,Sodus Bay to Mexico Bay NY,-76.6432,43.4436,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LO,LOZ045,097045,Mexico Bay NY to the St. Lawrence River,-76.2753,43.8754,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LO,LOZ062,097062,Niagara River to Hamlin Beach NY beyond 5NM off shoreline to US-Canadian border,-78.549,43.5143,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LO,LOZ063,097063,Hamlin Beach to Sodus Bay NY beyond 5NM off shoreline to US-Canadian border,-77.4356,43.5021,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LO,LOZ064,097064,Sodus Bay to Mexico Bay NY beyond 5NM off shoreline to US-Canadian border,-76.6767,43.6075,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
LO,LOZ065,097065,Mexico Bay NY to the St. Lawrence River beyond 5NM off shoreline to US-Canadian border,-76.4315,43.8535,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
SL,SLZ022,098022,St. Lawrence River above Ogdensburg NY,-75.9347,44.3695,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
SL,SLZ024,098024,St. Lawrence River from Ogdensburg to St. Regis NY,-75.1281,44.892,true,https://www.weather.gov/source/gis/Shapefiles/WSOM/mareas20fe25.txt
